1,2,0.059937448212697614
1,3,0.014334077201986664
1,4,0.08690929983677217
1,5,0.002298289311634523
1,6,0.07293465070330747
1,7,0.003002189114869067
1,8,0.024007617859577918
1,9,0.05340813121029166
1,10,0.06149972232433447
1,11,0.06642501191106687
1,12,0.12147288821812903
1,13,0.060832574745590756
1,14,0.022297815283297683
1,15,0.009202349243526496
1,16,0.016913407625080756
1,17,0.002804674798219822
1,18,0.04890577473711781
1,19,0.021537035093190625
1,20,0.12795289683805128
1,21,0.016946608048555793
1,22,0.09102630413111269
1,23,0.04100225621019703
1,24,0.030345411100150394
1,25,0.043977888491079434
1,26,0.04935920460969423
1,27,0.08603830196351847
1,28,0.047402082721899684
1,29,0.06140005528043971
1,30,0.022245698118843308
1,31,0.01975580123129819
1,32,0.11684829929044863
1,33,0.07263544317484319
1,34,0.014434645921935375
1,35,0.06394415168960571
1,36,0.06973163540802577
1,37,0.11667577670513328
1,38,0.0699827292314738
1,39,0.06260678680107773
1,40,0.015325329418879822
1,42,0.07248397098525225
1,43,0.06352801011980173
1,44,0.013315220783382048
1,45,0.07508333201156779
1,46,0.09880892261556676
1,47,0.028147987542218783
1,48,0.018906665311240398
1,49,0.008007028264947081
1,50,0.08324048215210755
1,51,0.023685502975538213
1,52,0.058151479697712616
1,53,0.11832250315357024
1,54,0.015780127063152613
1,55,0.022033911880097193
1,56,0.11200885050822833
1,57,0.06259255637310114
1,58,0.003248690902864405
1,59,0.018890972818409648
1,60,0.007150233834127492
1,61,0.04566578083486403
1,62,0.026564475801515212
1,63,0.020558193572926882
1,64,0.006636180885337012
1,65,0.04902385446969665
1,66,0.020328655610690305
1,67,0.011394686333727054
1,68,0.1727761546021344
1,69,0.10793564593089876
1,70,0.03696187242048906
1,71,0.011361691288312985
1,72,0.033436135810621895
1,73,0.015495287660639578
1,74,0.018227978199634644
1,75,0.07968303775242139
1,76,0.11910350700763174
1,77,0.006613149179722381
1,78,0.02182983577766931
1,79,0.04937092023294033
1,80,0.059816107101614266
1,81,0.08944505142768222
1,82,0.04579199477383458
1,83,0.13130141391453098
1,84,0.01203744887681081
1,85,0.004765571385361968
1,86,0.11853122105619998
1,87,0.4231281130668788
1,88,0.12687101540092138
1,89,0.03565552662875192
1,90,0.006082501874966563
1,91,0.033976402022350645
1,92,0.10072763241265928
1,93,0.05636723038068693
1,94,0.08509269251488503
1,95,0.07265907316054046
1,96,0.024084772711792546
1,97,0.03069011927039992
1,98,0.014517074907904284
1,99,0.08059655911502045
1,100,0.07691128481418129
1,101,0.02100924778601356
1,102,0.03701653676662136
1,103,0.24702319391427421
1,104,0.06139753818599805
1,105,0.04154002664452841
1,106,0.1287411950126063
1,107,0.022591103836634
1,108,0.09030728856897512
1,109,0.049523223122764
1,110,0.013690797072722891
1,111,0.06556312827835829
1,112,0.08600242896194558
1,113,0.01176400724712227
1,114,0.08385737881931862
1,115,0.023253965542417286
1,116,0.13822902836536213
1,117,0.05633161089215136
1,118,0.22191587029898252
1,119,0.10545430716356513
1,120,0.03336163005691115
1,121,0.022910093355634625
1,122,0.010941378199260585
1,123,0.004223795674634339
1,124,0.013477719785408678
1,125,0.046201670696421546
1,126,0.05048399277828583
1,127,0.07320714125162714
1,128,0.07003747884506462
1,129,0.052576086004701574
1,130,0.14219101769419165
1,131,0.04220815408099374
1,132,0.04037146907211828
1,133,0.011465115820642718
1,134,0.17440481012848086
1,135,0.045333918840009146
1,136,0.12067015014055735
1,137,0.027094282555758964
1,138,0.04364990211439206
1,139,0.05136198908568437
1,142,0.17476672814154226
1,143,0.09382109152271917
1,144,0.08274026741795273
1,145,0.015808750434495474
1,146,0.013350997843515853
1,147,0.05824514019475764
1,148,0.07458127410397504
1,149,0.023494689029369707
1,150,0.02695554395716552
2,3,0.006961569754774254
2,4,0.02538345595832777
2,5,0.002123294707857099
2,6,0.14745528692876686
2,7,0.04596293929147562
2,8,0.08258993340676557
2,9,0.04660642973412531
2,10,0.06276235158243848
2,11,0.07766882137918185
2,12,0.11045270346346307
2,13,0.12671669040604916
2,14,0.12878575741011655
2,15,0.03560686379474076
2,16,0.030917108311833343
2,17,0.02439177155964881
2,18,0.061383773715619844
2,19,0.03369539509880788
2,20,0.06440968785427949
2,21,0.040224472320670765
2,22,0.07541233264890879
