1,2,6.895302126749973E-4
1,3,1.6826723211478865E-4
1,4,0.0012317898747042809
1,5,0.1968528691362549
1,6,0.0012264175435571147
1,7,0.009680678334528424
1,8,0.00666754094424657
1,9,0.006393510600019061
1,10,0.005911693074438759
1,11,0.004142321804505124
1,12,0.0019209451854516773
1,13,0.002667920396804543
1,14,0.0016650259757713573
1,15,0.043866025497989306
1,16,9.502147936782531E-4
1,17,3.2263258981161166E-4
1,18,0.001975648811582284
1,19,0.005119354732746791
1,20,3.115501123374742E-4
1,21,0.012082146589731368
1,22,0.0010111009918916186
1,23,1.5289601781623695E-4
1,24,0.02739526975010484
1,25,0.011975284512743746
1,26,0.0013645509220988792
1,27,0.008733348315414904
1,28,3.867250040029983E-4
1,29,2.0484847463726917E-4
1,30,0.0038924226024055564
1,31,0.0058149519324020415
1,32,0.0011975677519821682
1,33,3.2187601324387417E-4
1,34,5.753334520586809E-4
1,35,9.393071608659119E-5
1,36,0.0029504885113395274
1,37,0.0019797245730850703
1,38,0.0047067586537314085
1,39,0.004851632724021815
1,40,2.3281888643791952E-4
1,41,0.0026586180465353634
1,42,0.028378032150796442
1,43,0.005364162684301464
1,44,0.0016819554002906805
1,45,0.001989940716001213
1,46,6.603423829699491E-4
1,47,0.0011974610131032864
1,48,0.010900520130740785
1,49,8.734803559856388E-4
1,50,0.001584862461621913
1,51,0.00158805121192209
1,52,0.002574088501027448
1,53,0.0021231998967097348
1,54,0.002588502561769819
1,55,0.0017450200331243712
1,56,0.0013093085094761623
1,57,6.650949148020935E-5
1,58,0.0013202898026173822
1,59,6.211132609960076E-5
1,60,0.004808243002037489
1,61,0.00358716665508551
1,62,0.0027325352824699146
1,63,0.003269561047896904
1,64,0.003512873814181854
1,65,0.002590553331135674
1,66,0.004561866608053363
1,67,0.004495942181561623
1,68,0.0033986602279805697
1,69,0.00355112254987051
1,70,4.6889168039703383E-4
1,71,3.999456217420994E-4
1,72,0.0033628465560533844
1,73,3.0483438760916756E-4
1,74,4.5804988503056066E-5
1,75,5.2418493736175654E-5
1,76,2.1680629886003737E-5
1,77,2.5710008034802697E-4
1,78,2.69554373186983E-4
1,79,5.009194777251578E-4
1,80,4.5717806279180196E-4
1,81,1.0096013214201084E-4
1,82,1.6180969754411953E-4
1,83,7.048992274758449E-5
1,84,1.6755194861429383E-4
1,85,1.330886175834545E-4
1,86,2.3046425120784415E-4
1,87,3.295138782566002E-5
1,88,9.51951461424292E-5
1,89,0.0
